timestamp,value
1471027800,-1.05041241972
1471028100,-1.05925807433
1471028400,-1.0681974991299998
1471028700,-1.0773244643100002
1471029000,-1.08660771314
1471029300,-1.09664112349
1471029600,-1.1049241569600001
1471029900,-1.11339473081
1471030200,-1.1217402777299998
1471030500,-1.12858550162
1471030800,-1.1383063446700001
1471031100,-1.1394628436799998
1471031400,-1.14568293297
1471031700,-1.1517467386
1471032000,-1.16146758165
1471032300,-1.16603106424
1471032600,-1.1737827333
1471032900,-1.18512892631
1471033200,-1.18994246274
1471033500,-1.19869434716
1471033800,-1.19916319811
1471034100,-1.21000928345
1471034400,-1.2136350641299998
1471034700,-1.21957384285
1471035000,-1.22332465045
1471035300,-1.23163894065
1471035600,-1.2354522617200001
1471035900,-1.2426100529100002
1471036200,-1.24854883162
1471036500,-1.25014292485
1471036800,-1.25739448623
1471037100,-1.26467730433
1471037400,-1.26895947635
1471037700,-1.2719913791700002
1471038000,-1.2813996549200002
1471038300,-1.28818236535
1471038600,-1.29277710467
1471038900,-1.30324810924
1471039200,-1.3114061157899999
1471039500,-1.32147078287
1471039800,-1.32975381634
1471040100,-1.34356929103
1471040400,-1.34860162457
1471040700,-1.3548842273100001
1471041000,-1.36107305986
1471041300,-1.36585533956
1471041600,-1.3690122693
1471041900,-1.3742946566799998
1471042200,-1.37713901912
1471042500,-1.3827027170700001
1471042800,-1.38426555357
1471043100,-1.3885789823199999
1471043400,-1.39661196195
1471043700,-1.4074893040099998
1471044000,-1.4108025174
1471044300,-1.4087083164899998
1471044600,-1.40967727512
1471044900,-1.40717673671
1471045200,-1.4028007944999998
1471045500,-1.39654944849
1471045800,-1.39020433229
1471046100,-1.38370293243
1471046400,-1.3780142075600001
1471046700,-1.3711064702200002
1471047000,-1.36779325683
1471047300,-1.36032289834
1471047600,-1.34691376114
1471047900,-1.33053523459
1471048200,-1.3131564926700001
1471048500,-1.29424617098
1471048800,-1.2750857954500001
1471049100,-1.2570506622
1471049400,-1.23717138187
1471049700,-1.21829231691
1471050000,-1.1976628750700002
1471050300,-1.1773147438
1471050600,-1.1572791798200002
1471050900,-1.1362121437600001
1471051200,-1.1157389855600002
1471051500,-1.0948282331499999
1471051800,-1.0777620585299998
1471052100,-1.0572576436
1471052400,-1.03906622671
1471052700,-1.0154986522299998
1471053000,-0.997838599746
1471053300,-0.9812100193500001
1471053600,-0.9637375072419999
1471053900,-0.939263487599
1471054200,-0.9158209400480001
1471054500,-0.896910618357
1471054800,-0.8745307996289999
1471055100,-0.847587498311
1471055400,-0.8313965121349999
1471055700,-0.8102044491500001
1471056000,-0.7937008956739999
1471056300,-0.7782600710199999
1471056600,-0.762412908876
1471056900,-0.747816015934
1471057200,-0.737970145963
1471057500,-0.725811277967
1471057800,-0.7159654079950001
1471058100,-0.7109955879150001
1471058400,-0.698899233378
1471058700,-0.685427582719
1471059000,-0.67676946849
1471059300,-0.664329289923
1471059600,-0.654108339191
1471059900,-0.6397302433600001
1471060200,-0.619569652466
1471060500,-0.597002293357
1471060800,-0.5739973400280001
1471061100,-0.5403650984749999
1471061400,-0.505357560799
1471061700,-0.46094174737300003
1471062000,-0.41702604162699997
1471062300,-0.37351667337300004
1471062600,-0.328444468615
1471062900,-0.28887344835
1471063200,-0.245489107016
1471063500,-0.21041905587999998
1471063800,-0.17806834026
1471064100,-0.147749312094
1471064400,-0.120899780966
1471064700,-0.107334360116
1471065000,-0.0934563719662
1471065300,-0.0676070562002
1471065600,-0.051322299834900005
1471065900,-0.0417264837041
1471066200,-0.027754725363799998
1471066500,-0.0187215303742
1471066800,-0.0162835054289
1471067100,-0.0049685691444
1471067400,-0.013782967023499999
1471067700,-0.027098334032400005
1471068000,-0.0326932887145
1471068300,-0.039444742409099995
1471068600,-0.0507596786936
1471068900,-0.05426043246119999
1471069200,-0.0536352978599
1471069500,-0.0543229459214
1471069800,-0.048571707588900004
1471070100,-0.0372880280344
1471070400,-0.032474491604
1471070700,-0.0251604167682
1471071000,-0.015627114097500002
1471071300,-0.005718730666029999
1471071600,-0.0009677076957310001
1471071900,0.00418965276545
1471072200,0.012753996804
1471072500,0.0151295082892
1471072800,0.024131446548700003
1471073100,0.0299764550713
1471073400,0.0324144800166
1471073700,0.028913726249000002
1471074000,0.005689975808699999
1471074300,0.0174112495841
1471074600,0.017379992854
1471074900,0.017317479393900003
1471075200,0.0197555043392
1471075500,0.0195367072287
1471075800,0.0199117879895
1471076100,0.0197242476091
1471076400,0.0153795621297
1471076700,0.011972578552299998
1471077000,0.0179738707253
1471077300,0.0158796698108
1471077600,0.021537137953
1471077900,0.0221622725544
1471078200,0.0220685023642
1471078500,0.020661949511099998
1471078800,0.021005773541900002
1471079100,0.0135041583256
1471079400,0.00900318919588
1471079700,0.014004266006700001
1471080000,0.0143793467675
1471080300,0.0176613034246
1471080600,0.0207869764314
1471080900,0.0330083578879
1471081200,0.034039829980099995
1471081500,0.04104133751530002
1471081800,0.047480223909300005
1471082100,0.0583888227029
1471082400,0.0671719638519
1471082700,0.08686370379460001
1471083000,0.091208389274
1471083300,0.111275209978
1471083600,0.131342030681
1471083900,0.151783932145
1471084200,0.170162889425
1471084500,0.189385778417
1471084800,0.21439116247099999
1471085100,0.23617710332800002
1471085400,0.256650261523
1471085700,0.289094747333
1471086000,0.326102715733
1471086300,0.353733665113
1471086600,0.39358599594899996
1471086900,0.435907608461
1471087200,0.480761016108
1471087500,0.526739666038
1471087800,0.5709054256239999
1471088100,0.613289551596
1471088400,0.657674108292
1471088700,0.710466725376
1471089000,0.7511317311939999
1471089300,0.7938284244670001
1471089600,0.835806212948
1471089900,0.869407197771
1471090200,0.900507644188
1471090500,0.954269219905
1471090800,0.9832754654070001
1471091100,1.0125317647499998
1471091400,1.04391352174
1471091700,1.07166949804
1471092000,1.08195296223
1471092300,1.12030497002
1471092600,1.13765245521
1471092900,1.150530228
1471093200,1.15565633173
1471093500,1.17291004673
1471093800,1.16075117873
1471094100,1.15737545188
1471094400,1.1449977867799999
1471094700,1.1462167992499999
1471095000,1.13905900806
1471095300,1.1277440717799998
1471095600,1.11049035678
1471095900,1.08820430824
1471096200,1.06623082701
1471096500,1.03466152964
1471096800,1.0069993235299999
1471097100,0.976774065553
1471097400,0.9446421470440001
1471097700,0.907446638263
1471098000,0.869375941041
1471098300,0.826335423737
1471098600,0.781138192059
1471098900,0.723156957784
1471099200,0.668864017656
1471099500,0.613383321786
1471099800,0.563310040217
1471100100,0.519300564282
1471100400,0.457474752208
1471100700,0.405119729344
1471101000,0.34291883651
1471101300,0.288469612732
1471101600,0.234520496635
1471101900,0.178070842132
1471102200,0.131217003761
1471102500,0.0779867924554
1471102800,0.0225060965851
1471103100,-0.0308803983706
1471103400,-0.06748202927989999
1471103700,-0.123494089561
1471104000,-0.173286060559
1471104300,-0.22639124494399998
1471104600,-0.278214903397
1471104900,-0.33291418101500003
1471105200,-0.382081017412
1471105500,-0.420433025205
1471105800,-0.45840995223700004
1471106100,-0.495042839877
1471106400,-0.523017613287
1471106700,-0.561744701841
1471107000,-0.594314214572
1471107300,-0.622195217792
1471107600,-0.652045395007
1471107900,-0.680614046289
1471108200,-0.7050568092020001
1471108500,-0.7251861433650001
1471108800,-0.7432212766140001
1471109100,-0.765663608803
1471109400,-0.7828548103399999
1471109700,-0.793513355293
1471110000,-0.816111971132
1471110300,-0.8298649323620001
1471110600,-0.8438679474330001
1471110900,-0.858339813454
1471111200,-0.878250350507
1471111500,-0.8878774233679999
1471111800,-0.8999112644439999
1471112100,-0.779197772922
1471112400,-0.678957439595
1471112700,-0.628821644566
1471113000,-0.611692956489
1471113300,-0.612474374741
1471113600,-0.614974913146
1471113900,-0.62141379954
1471114200,-0.633635180997
1471114500,-0.6472318585760001
1471114800,-0.664704370684
1471115100,-0.691678928733
1471115400,-0.715340273394
1471115700,-0.7337504874040001
1471116000,-0.7503790678
1471116300,-0.7691956193009999
1471116600,-0.7900126015260001
1471116900,-0.807266316523
1471117200,-0.8225196007960001
1471117500,-0.840648504236
1471117800,-0.8573708548219999
1471118100,-0.873436814077
1471118400,-0.888846382
1471118700,-0.905349935476
1471119000,-0.9216972053010001
1471119300,-0.933324708886
1471119600,-0.9466088191650001
1471119900,-0.9622684409289999
1471120200,-0.975740091588
1471120500,-0.984429462547
1471120800,-0.997088438225
1471121100,-1.01034129177
1471121400,-1.02187502517
1471121700,-1.03081444997
1471122000,-1.0435984525700002
1471122300,-1.0504749331799998
1471122600,-1.06363401654
1471122900,-1.07404250765
1471123200,-1.0831694728299999
1471123500,-1.0959222187
1471123800,-1.10564306175
1471124100,-1.11552018845
1471124400,-1.12639753051
1471124700,-1.12964823044
1471125000,-1.13655596779
1471125300,-1.1434011916700002
1471125600,-1.15015264537
1471125900,-1.1603735961
1471126200,-1.17365770638
1471126500,-1.17753354091
1471126800,-1.1858790878299998
1471127100,-1.18837962624
1471127400,-1.19056759734
1471127700,-1.19735030777
1471128000,-1.20144493941
1471128300,-1.20766502869
1471128600,-1.21197845744
1471128900,-1.21697953425
1471129200,-1.2266066071100001
1471129500,-1.23351434446
1471129800,-1.24973658736
1471130100,-1.2669277889
1471130400,-1.27302285126
1471130700,-1.27039728594
1471131000,-1.26777172061
1471131300,-1.2684906254000001
1471131600,-1.26964712442
1471131900,-1.27117870419
1471132200,-1.2661776273799998
1471132500,-1.26198922555
1471132800,-1.25880103908
1471133100,-1.25820716121
1471133400,-1.2621455092
1471133700,-1.27549213294
1471134000,-1.2645835341399998
1471134300,-1.25495646128
1471134600,-1.24632960378
1471134900,-1.23442078963
1471135200,-1.22326213699
1471135500,-1.20522700375
1471135800,-1.18725438396
1471136100,-1.17015695261
1471136400,-1.15349711548
1471136700,-1.14024426193
1471137000,-1.12602244975
1471137300,-1.10848742419
1471137600,-1.0909836553499999
1471137900,-1.07266721153
1471138200,-1.0574451839899999
1471138500,-1.03784721423
1471138800,-1.02056224251
1471139100,-1.00387114865
1471139400,-0.987805189394
1471139700,-0.970363934017
1471140000,-0.955423217044
1471140300,-0.9414827154340001
1471140600,-0.923791406216
1471140900,-0.905756272967
1471141200,-0.8822199552259999
1471141500,-0.8579334759630001
1471141800,-0.8402109100149999
1471142100,-0.820019062391
1471142400,-0.8036717925650001
1471142700,-0.790731506317
1471143000,-0.776916031627
1471143300,-0.767445242417
1471143600,-0.754567469629
1471143900,-0.7403769141779999
1471144200,-0.7324377047409999
1471144500,-0.719309878113
1471144800,-0.707776144718
1471145100,-0.7006183535320001
1471145400,-0.6908975104809999
1471145700,-0.679895141497
1471146000,-0.6727998637720001
1471146300,-0.657140242008
1471146600,-0.647731966257
1471146900,-0.619444625546
1471147200,-0.5921262434669999
1471147500,-0.57037155934
1471147800,-0.531144363105
1471148100,-0.485071942985
1471148400,-0.446438624621
1471148700,-0.39983484009000003
1471149000,-0.35829464583000004
1471149300,-0.324818687928
1471149600,-0.276620810163
1471149900,-0.245707904126
1471150200,-0.204605304087
1471150500,-0.184475969923
1471150800,-0.15928304548900002
1471151100,-0.144311071786
1471151400,-0.121524915567
1471151700,-0.105959063993
1471152000,-0.09186227873269999
1471152300,-0.075827576208
1471152600,-0.0603554948244
1471152900,-0.0537915815102
1471153200,-0.0552293910933
1471153500,-0.0521662315467
1471153800,-0.0532602170991
1471154100,-0.0570735381673
1471154400,-0.0575736458484
1471154700,-0.0671382052491
1471155000,-0.07323326761230001
1471155300,-0.0726706464711
1471155600,-0.08051608571810001
1471155900,-0.077702980012
1471156200,-0.0639812755123
1471156500,-0.058448834290300004
1471156800,-0.0520412046264
1471157100,-0.041195119292900005
1471157400,-0.031536789701999995
1471157700,-0.020221853417499998
1471158000,-0.0100634161454
1471158300,-0.005906271046430001
1471158600,-0.0011552480761400001
1471158900,0.00744035269249
1471159200,0.007627893072899999
1471159500,0.0201305851
1471159800,0.0205056658608
1471160100,0.0225373533152
1471160400,0.0225998667753
1471160700,0.018286438026
1471161000,0.017317479393900003
1471161300,0.0226311235054
1471161600,0.024725324419999997
1471161900,0.021630908143199998
1471162200,0.014566887147899997
1471162500,0.035165072262599996
1471162800,-0.120993551156
1471163100,-0.10499010536100001
1471163400,-0.09308129120539999
1471163700,-0.07779675020219999
1471164000,-0.0728269301215
1471164300,-0.0676070562002
1471164600,-0.0545729997619
1471164900,-0.058698888130800014
1471165200,-0.0656066254758
1471165500,-0.067982136961
1471165800,-0.0669819215988
1471166100,-0.068919838863
1471166400,-0.0663880437275
1471166700,-0.0660754764268
1471167000,-0.0639187620522
1471167300,-0.053072676718699995
1471167600,-0.050040773902099996
1471167900,-0.044508332680099995
1471168200,-0.0374755684149
1471168500,-0.0245040254367
1471168800,-0.0124389276306
1471169100,-0.00249928746905
1471169400,0.010128431478299999
1471169700,0.0182551812959
1471170000,0.032977101157800004
1471170300,0.05426293433400002
1471170600,0.0739546742766
1471170900,0.09789732950850001
1471171200,0.117776609832
1471171500,0.14450111404000002
1471171800,0.17010037596500002
1471172100,0.20016935029
1471172400,0.237802453292
1471172700,0.284406237823
1471173000,0.32203934082400004
1471173300,0.367674166723
1471173600,0.418622636734
1471173900,0.466289150087
1471174200,0.505141265561
1471174500,0.56440402577
1471174800,0.6081947045939999
1471175100,0.655142313156
1471175400,0.6955260084039999
1471175700,0.746880815905
1471176000,0.7864205794410001
1471176300,0.8231784940000001
1471176600,0.8557480067309999
1471176900,0.889255221364
1471177200,0.9238876782790001
1471177500,0.960926903409
1471177800,0.9881515152979999
1471178100,1.01678268004
1471178400,1.03194219412
1471178700,1.04431985923
1471179000,1.06179237134
1471179300,1.0859850804100002
1471179600,1.0822342728
1471179900,1.0822342728
1471180200,1.0839846496899999
1471180500,1.08360956892
1471180800,1.0777645604000001
1471181100,1.0744513470100001
1471181400,1.05785402335
1471181700,1.04481996691
1471182000,1.0252845106200001
1471182300,1.00293594862
1471182600,0.9839943701989999
1471182900,0.962677280293
1471183200,0.928232363758
1471183500,0.8988510374940001
1471183800,0.861968096014
1471184100,0.8135514211399999
1471184400,0.7776686950220001
1471184700,0.7387540660870001
1471185000,0.686617840334
1471185300,0.647421900829
1471185600,0.5989739692239999
1471185900,0.556027222111
1471186200,0.501359201223
1471186500,0.453192580189
1471186800,0.40043121983400004
1471187100,0.349138925793
1471187400,0.291751569389
1471187700,0.228644231382
1471188000,0.178195869053
1471188300,0.11921441941500001
1471188600,0.0734545665956
1471188900,0.030289022372
1471189200,-0.0262231455905
1471189500,-0.0764839675394
1471189800,-0.127244897169
1471190100,-0.174161249001
1471190400,-0.230892214074
1471190700,-0.287591922417
1471191000,-0.33963437798
1471191300,-0.39970981317000004
1471191600,-0.45115839086099996
1471191900,-0.499043701325
1471192200,-0.537458222578
1471192500,-0.5733409486959999
1471192800,-0.605629150856
1471193100,-0.632791249285
1471193400,-0.663235304371
1471193700,-0.688928336487
1471194000,-0.715058962823
1471194300,-0.7391891584360001
1471194600,-0.762162855035
1471194900,-0.786136766997
1471195200,-0.807860194394
1471195500,-0.8333031726700001
1471195800,-0.8481813761820001
1471196100,-0.871311356432
1471196400,-0.890315448313
1471196700,-0.9072253392799999
1471197000,-0.922291083172
1471197300,-0.937763164556
1471197600,-0.9525163411480001
1471197900,-0.969707542685
1471198200,-0.9838355846760001
1471198500,-0.9966821007340001
1471198800,-1.0108101427200002
1471199100,-1.02268770015
1471199400,-1.03681574214
1471199700,-1.05053744664
1471200000,-1.06100845121
1471200300,-1.0712606586799998
1471200600,-1.0833257564799998
1471200900,-1.09451566585
1471201200,-1.1028924695
1471201500,-1.11273833948
1471201800,-1.11752061918
1471202100,-1.12283426329
1471202400,-1.13380537554
1471202700,-1.14396381281
1471203000,-1.1500588751799998
1471203300,-1.16178014895
1471203600,-1.1689066834100001
1471203900,-1.1768458928399999
1471204200,-1.18372237346
1471204500,-1.1887234502700001
1471204800,-1.19625632222
1471205100,-1.2012261423000001
1471205400,-1.2104781344
1471205700,-1.21522915737
1471206000,-1.22520005426
1471206300,-1.23104506278
1471206600,-1.23567105883
1471206900,-1.24339147116
1471207200,-1.2488301421899999
1471207500,-1.25670683817
1471207800,-1.26155163133
1471208100,-1.2680530311799998
1471208400,-1.2718976089799998
1471208700,-1.2797117915
1471209000,-1.2844940712000001
1471209300,-1.29205819987
1471209600,-1.2938710902200001
1471209900,-1.30030997661
1471210200,-1.3051860265000002
1471210500,-1.31146862925
1471210800,-1.31612588203
1471211100,-1.3211582155700001
1471211400,-1.3280346961799998
1471211700,-1.33634898638
1471212000,-1.34331923718
1471212300,-1.3527900264
1471212600,-1.36085426275
1471212900,-1.36916855295
1471213200,-1.3767326816299998
1471213500,-1.38135867768
1471213800,-1.3861722141100001
1471214100,-1.3903606159399995
1471214400,-1.39661196195
1471214700,-1.39889370325
1471215000,-1.4043948877399999
1471215300,-1.40492625215
1471215600,-1.4105837202899998
1471215900,-1.41536599999
1471216200,-1.42530564015
1471216500,-1.4385897504299998
1471216800,-1.440840235
1471217100,-1.4386835206200002
1471217400,-1.4357141312700001
1471217700,-1.4340262678400002
1471218000,-1.42858759681
1471218300,-1.42305515559
1471218600,-1.41624118843
1471218900,-1.4113963952700002
1471219200,-1.40361346949
1471219500,-1.39733086674
1471219800,-1.39320497837
1471220100,-1.38573461989
1471220400,-1.37066887599
1471220700,-1.3545716600100002
1471221000,-1.3393808892
1471221300,-1.32103318865
1471221600,-1.3045608919
1471221900,-1.28715089325
1471222200,-1.26711532928
1471222500,-1.24529813169
1471222800,-1.22044903129
1471223100,-1.2028514922600002
1471223400,-1.18444127825
1471223700,-1.16240528355
1471224000,-1.1407443696200001
1471224300,-1.11414489233
1471224600,-1.09620352927
1471224900,-1.0777308018
1471225200,-1.06225872042
1471225500,-1.04331714199
1471225800,-1.0228439837999999
1471226100,-0.9988700718379999
1471226400,-0.9788970213249999
1471226700,-0.9584238631309999
1471227000,-0.9348562886599999
1471227300,-0.915727169858
1471227600,-0.890940582915
1471227900,-0.872655395825
1471228200,-0.845743351237
1471228500,-0.8305213236939999
1471228800,-0.808516585726
1471229100,-0.7949199081460001
1471229400,-0.7706646856139999
1471229700,-0.7495351360879999
1471230000,-0.735594634478
1471230300,-0.7242171847329999
1471230600,-0.7129647619089999
1471230900,-0.702868838097
1471231200,-0.693116738316
1471231500,-0.688615769186
1471231800,-0.6755504560179999
1471232100,-0.669736704225
1471232400,-0.6560775131859999
1471232700,-0.644543779791
1471233000,-0.628102739775
1471233300,-0.608192202722
1471233600,-0.580780050452
1471233900,-0.5495233203850001
1471234200,-0.514578296169
1471234500,-0.474850992253
1471234800,-0.429403706734
1471235100,-0.389488862438
1471235400,-0.34282256444700004
1471235700,-0.304689353764
1471236000,-0.25764797501200004
1471236300,-0.223984476729
1471236600,-0.19594718985800005
1471236900,-0.156626223433
1471237200,-0.135215363337
1471237500,-0.119524484843
1471237800,-0.09636324786250001
1471238100,-0.08523585195839999
1471238400,-0.0668881514086
1471238700,-0.0561045795352
1471239000,-0.04444581922
1471239300,-0.0345999492486
1471239600,-0.03810070301619999
1471239900,-0.0373192847645
1471240200,-0.025316700418500003
1471240500,-0.0257230379094
1471240800,-0.022253540871900002
1471241100,-0.024660309087099996
1471241400,-0.0325057483341
1471241700,-0.0335997338865
1471242000,-0.0357877049912
1471242300,-0.017783828472200003
1471242600,-0.0164397890793
1471242900,-0.0109073478573
1471243200,-0.00493731241433
1471243500,0.00225173550125
1471243800,0.0134103881354
1471244100,0.024287730199
1471244400,0.042291606717999995
1471244700,0.0492306007931
1471245000,0.05935778133500001
1471245300,0.0679221253736
1471245600,0.08130000584260001
1471245900,0.08845779702810001
1471246200,0.09486542669199999
1471246500,0.103648567841
1471246800,0.108118280241
1471247100,0.11577617910700001
1471247400,0.12196501166099999
1471247700,0.12609090002999998
1471248000,0.127716249993
1471248300,0.134217649847
1471248600,0.136593161332
1471248900,0.138030970916
1471249200,0.147658043776
1471249500,0.148314435108
1471249800,0.151565135035
1471250100,0.150689946593
1471250400,0.158941723331
1471250700,0.161598545387
1471251000,0.17250714418
1471251300,0.173069765321
1471251600,0.178195869053
1471251900,0.18041509688700005
1471252200,0.182384270882
1471252500,0.189698345717
1471252800,0.18738534769200002
1471253100,0.19241768123300002
1471253400,0.201294592573
1471253700,0.212828325968
1471254000,0.214484932661
1471254300,0.222830479589
1471254600,0.23030083807500001
1471254900,0.241021896489
1471255200,0.258838232627
1471255500,0.270090655452
1471255800,0.29253298764
1471256100,0.307817528643
1471256400,0.328540740678
1471256700,0.35226459880000005
1471257000,0.374300593498
1471257300,0.397680627588
1471257600,0.43059396435
1471257900,0.461538127117
1471258200,0.5073292366659999
1471258500,0.548838174196
1471258800,0.602505979722
1471259100,0.648890967143
1471259400,0.695619778594
1471259700,0.740817010272
1471260000,0.800267310861
1471260300,0.8589361931980001
1471260600,0.899538685556
1471260900,0.950830979597
1471261200,1.00843713311
1471261500,1.07098184998
1471261800,1.12102387482
1471262100,1.1747541938
1471262400,1.2114495949
1471262700,1.2564592862000001
1471263000,1.2942799295799998
1471263300,1.32709949615
1471263600,1.3696711625
1471263900,1.4106174788899999
1471264200,1.4348414447
1471264500,1.4670983901299999
1471264800,1.4868526435299998
1471265100,1.5065756402000001
1471265400,1.51473364675
1471265700,1.53467544053
1471266000,1.5379886539200005
1471266300,1.548053321
1471266600,1.5573053131
1471266900,1.5462404306600002
1471267200,1.5360819933899998
1471267500,1.52939305315
1471267800,1.52626738014
1471268100,1.5192658726100001
1471268400,1.4923538280200002
1471268700,1.4668795930200005
1471269000,1.44196797915
1471269300,1.4172126489399999
1471269600,1.3912070495200002
1471269900,1.36901477117
1471270200,1.33585138057
1471270500,1.30187531499
1471270800,1.28446531634
1471271100,1.25561535449
1471271400,1.2316101858
1471271700,1.18956988385
1471272000,1.1400279667
1471272300,1.0865789582799998
1471272600,1.02953542591
1471272900,0.978211875136
1471273200,0.927607229157
1471273500,0.8707512371639999
1471273800,0.825366465105
1471274100,0.7570392531769999
1471274400,0.7125296695610001
1471274700,0.664706872557
1471275000,0.602005872041
1471275300,0.548994457846
1471275600,0.484761877557
1471275900,0.4267181298210001
1471276200,0.366767721551
1471276500,0.304848139287
1471276800,0.248961105926
1471277100,0.19532455713
1471277400,0.124746860637
1471277700,0.0621708870411
1471278000,0.012597713153699999
1471278300,-0.0358814751814
1471278600,-0.0840168394857
1471278900,-0.11777410795900001
1471279200,-0.160908395452
1471279500,-0.19544708217700002
1471279800,-0.239644098493
1471280100,-0.271025855481
1471280400,-0.306189676807
1471280700,-0.337821487636
1471281000,-0.3687031369430001
1471281300,-0.401585216974
1471281600,-0.432654406661
1471281900,-0.462317043496
1471282200,-0.48432178146300003
1471282500,-0.512640378905
1471282800,-0.539521166763
1471283100,-0.572215706414
1471283400,-0.590438380043
1471283700,-0.6095049853850001
1471284000,-0.633103816586
1471284300,-0.650451301773
1471284600,-0.6704243522869999
1471284900,-0.688803309566
1471285200,-0.708495049509
1471285500,-0.726467669298
1471285800,-0.745190450609
1471286100,-0.761006356023
1471286400,-0.779385313303
1471286700,-0.793044504342
1471287000,-0.804421954087
1471287300,-0.822550857526
1471287600,-0.835553657234
1471287900,-0.8521509809000001
1471288200,-0.8674355219040001
1471288500,-0.881563563894
1471288800,-0.894566363602
1471289100,-0.9060375835369999
1471289400,-0.919009126515
1471289700,-0.928073578235
1471290000,-0.9430768086679999
1471290300,-0.954735568983
1471290600,-0.965175316825
1471290900,-0.9750524435269999
1471291200,-0.9892742557080001
1471291500,-0.995713142102
1471291800,-1.00387114865
1471292100,-1.01524859839
1471292400,-1.02553206259
1471292700,-1.0373158498200001
1471293000,-1.0493496909
1471293300,-1.05438202444
1471293600,-1.06807247221
1471293900,-1.07688687009
1471294200,-1.08554498432
1471294500,-1.09360922067
1471294800,-1.10048570129
1471295100,-1.11192566449
1471295400,-1.11873963165
1471295700,-1.12899183911
1471296000,-1.1360558601100001
1471296300,-1.14662063487
1471296600,-1.1534346020200001
1471296900,-1.1611237576200002
1471297200,-1.16656242865
1471297500,-1.17293880159
1471297800,-1.18422248114
1471298100,-1.1928493386399999
1471298400,-1.20319531629
1471298700,-1.21332249683
1471299000,-1.22582518886
1471299300,-1.2391405558700002
1471299600,-1.24592326629
1471299900,-1.25086182964
1471300200,-1.25348739497
1471300500,-1.25883229581
1471300800,-1.26348954859
1471301100,-1.2643334803
1471301400,-1.25970748425
1471301700,-1.26083272654
1471302000,-1.2594574304100001
1471302300,-1.25880103908
1471302600,-1.2706160830500002
1471302900,-1.27499202526
1471303200,-1.26327075148
1471303500,-1.25011166812
1471303800,-1.23923432606
1471304100,-1.22210563798
1471304400,-1.2062897325700002
1471304700,-1.1901300031200002
